transaction_id,amount,merchant_category,hour_of_day,account_age_days,distance_from_home_km,is_fraud
36125,35.23,Grocery,7,702,14.9,0
36126,23.42,Fuel,3,144,11.4,0
36127,10.27,Travel,11,2263,0.7,0
36128,75.94,Online Retail,6,2229,7.6,0
36129,94.81,Fuel,6,86,29.0,0
36130,27.68,Dining,0,1629,9.7,0
36131,160.22,Entertainment,20,2325,2.1,0
36132,96.55,Utilities,17,1705,10.0,0
36133,22.08,Utilities,22,2638,2.6,0
36134,69.45,Grocery,2,957,16.5,0
36135,168.46,Utilities,16,2685,17.8,0
36136,64.6,Dining,10,1578,10.0,0
36137,88.84,Dining,1,995,1.1,0
36138,52.05,Utilities,3,3010,13.1,0
36139,29.95,Grocery,0,900,0.8,0
36140,174.42,Fuel,22,2822,4.2,0
36141,208.86,Entertainment,9,3361,17.0,0
36142,73.77,Fuel,22,327,18.9,0
36143,17.35,Entertainment,23,218,19.9,0
36144,125.67,Fuel,14,2101,4.1,0
36145,185.36,Electronics,9,617,0.4,0
36146,48.73,Electronics,15,3453,5.1,0
36147,30.76,Entertainment,1,716,14.9,0
36148,87.15,Travel,7,3134,37.9,0
36149,49.28,Electronics,1,107,8.0,0
36150,79.66,Grocery,3,2563,19.0,0
36151,28.75,Dining,11,772,8.0,0
36152,127.94,Travel,4,74,5.0,0
36153,20.35,Entertainment,14,231,3.4,0
36154,33.74,Grocery,9,1446,35.2,0
36155,366.9,Fuel,10,2497,3.4,0
36156,115.52,ATM Withdrawal,9,3307,1.9,0
36157,49.56,Online Retail,18,3586,22.0,0
36158,56.45,Grocery,11,2997,10.0,0
36159,141.22,Utilities,3,2020,23.0,0
36160,102.89,Electronics,5,1712,5.4,0
36161,122.62,Dining,22,769,0.1,0
36162,139.6,Jewelry,19,2299,3.5,0
36163,9.04,Utilities,8,1049,23.3,0
36164,49.77,Travel,7,718,6.9,0
36165,135.8,ATM Withdrawal,12,2173,1.4,0
36166,103.03,Electronics,9,3005,3.0,0
36167,142.98,Entertainment,22,1943,2.1,0
36168,113.6,Utilities,18,302,33.4,0
36169,129.94,Electronics,16,2022,7.4,0
36170,117.49,Travel,8,3362,42.3,0
36171,65.79,Online Retail,22,1051,39.0,0
36172,169.68,Travel,8,439,10.8,0
36173,11.03,Online Retail,5,2480,20.8,0
36174,69.96,Online Retail,17,1994,9.2,0
36175,120.4,Travel,3,329,2.6,0
36176,113.73,Electronics,7,2926,43.2,0
36177,37.2,Entertainment,6,2607,15.4,0
36178,10.65,Jewelry,14,2719,23.5,0
36179,139.58,Utilities,16,2989,9.6,0
36180,21.04,Grocery,3,3538,4.6,0
36181,95.23,Grocery,21,386,2.3,0
36182,25.82,Grocery,3,286,4.2,0
36183,44.48,Grocery,13,2493,2.3,0
36184,163.34,Fuel,21,236,12.7,0
36185,35.42,Electronics,0,63,5.0,0
36186,24.76,Dining,11,753,98.9,0
36187,240.2,Utilities,8,2379,22.8,0
36188,108.89,Travel,18,3434,4.6,0
36189,52.18,Entertainment,20,2972,1.0,0
36190,60.34,Utilities,2,796,7.2,0
36191,59.73,Utilities,23,2313,28.4,0
36192,92.65,Electronics,4,1075,4.6,0
36193,21.3,Entertainment,22,2175,9.3,0
36194,204.88,Entertainment,10,1558,19.8,0
36195,43.48,Travel,11,2460,16.2,0
36196,64.14,Grocery,18,2199,7.6,0
36197,31.19,Grocery,2,718,5.3,0
36198,124.49,Dining,13,3318,12.0,0
36199,60.46,Utilities,1,2354,10.1,0
36200,283.32,Utilities,13,1803,53.8,0
36201,85.31,Electronics,14,712,1.0,0
36202,125.51,Jewelry,9,3227,1.6,0
36203,93.64,Grocery,20,289,8.2,0
36204,613.75,Fuel,5,858,8.2,0
36205,47.36,ATM Withdrawal,17,2814,61.3,0
36206,72.49,Fuel,1,864,7.4,0
36207,73.01,Entertainment,21,2782,49.5,0
36208,165.14,Utilities,3,383,5.1,0
36209,104.48,Travel,3,1100,0.1,0
36210,92.38,Online Retail,4,1828,0.2,0
36211,60.44,Jewelry,15,2971,15.7,0
36212,448.47,Online Retail,7,2210,18.0,0
36213,79.33,Utilities,11,493,46.2,0
36214,42.34,ATM Withdrawal,15,2310,5.2,0
36215,41.54,Dining,3,1877,8.4,0
36216,40.81,Grocery,12,3234,11.1,0
36217,31.01,Dining,10,59,1.0,0
36218,34.82,ATM Withdrawal,5,3287,35.5,0
36219,43.95,Online Retail,8,255,17.0,0
36220,30.29,Online Retail,12,3064,3.3,0
36221,59.97,Travel,0,1754,4.1,0
36222,138.58,Electronics,5,3405,12.9,0
36223,92.22,Entertainment,18,359,36.8,0
36224,93.2,Utilities,10,911,15.2,0
36225,43.99,ATM Withdrawal,5,820,17.8,0
36226,40.55,ATM Withdrawal,5,3107,7.4,0
36227,31.59,Dining,2,1848,30.0,0
36228,53.63,Travel,19,402,2.2,0
36229,56.35,ATM Withdrawal,5,2923,36.2,0
36230,29.18,Grocery,4,2189,25.7,0
36231,24.07,Electronics,19,2804,4.7,0
36232,20.54,Entertainment,13,1215,0.8,0
36233,174.83,Online Retail,13,3350,17.1,0
36234,79.45,Online Retail,12,1134,30.2,0
36235,38.97,Grocery,2,1919,26.7,0
36236,72.47,Entertainment,15,2620,2.2,0
36237,42.67,Online Retail,11,3379,3.2,0
36238,99.07,Dining,13,2722,12.7,0
36239,51.04,Travel,1,3430,12.5,0
36240,36.8,Online Retail,7,303,5.7,0
36241,62.74,Travel,8,2354,7.1,0
36242,23.51,Dining,13,1882,3.3,0
36243,164.36,ATM Withdrawal,10,1821,50.0,0
36244,17.12,Entertainment,3,2890,10.0,0
36245,145.36,Jewelry,3,99,0.1,0
36246,36.45,Jewelry,20,3209,0.0,0
36247,166.82,Online Retail,19,533,13.8,0
36248,37.42,Entertainment,23,1594,23.4,0
36249,14.18,Utilities,10,2700,5.4,0
36250,64.6,Grocery,14,2180,1.2,0
36251,532.59,Travel,1,1483,27.2,0
36252,236.53,Entertainment,4,3024,3.3,0
36253,225.68,Grocery,9,2465,17.6,0
36254,180.72,Utilities,14,1044,24.4,0
36255,16.36,Grocery,23,2761,10.2,0
36256,48.27,Utilities,15,1030,44.0,0
36257,94.55,Jewelry,3,2205,10.1,0
36258,26.66,Online Retail,16,2623,13.1,0
36259,158.24,Utilities,20,1225,26.9,0
36260,69.06,ATM Withdrawal,13,2912,43.5,0
36261,119.28,Dining,20,2443,7.3,0
36262,193.81,Fuel,8,87,3.1,0
36263,100.88,ATM Withdrawal,18,2522,21.2,0
36264,24.2,Electronics,2,2921,1.0,0
36265,17.97,Travel,3,1043,7.3,0
36266,27.77,Jewelry,20,1432,0.3,0
36267,24.54,Fuel,8,3495,26.6,0
36268,63.23,Entertainment,19,2602,41.9,0
36269,24.12,Travel,11,2362,24.3,0
36270,21.7,Travel,13,2256,12.3,0
36271,156.29,Grocery,6,2251,20.4,0
36272,24.71,Grocery,4,3090,14.7,0
36273,41.61,Electronics,1,436,4.5,0
36274,58.37,Jewelry,9,2612,14.4,0
36275,71.83,Utilities,9,1656,2.3,0
36276,103.07,Online Retail,21,2185,0.9,0
36277,37.67,Fuel,22,536,6.5,0
36278,10.18,Dining,11,852,4.4,0
36279,55.5,Dining,19,3555,1.7,0
36280,31.47,Jewelry,6,1264,13.6,0
36281,311.23,Grocery,18,601,12.3,0
36282,911.95,Online Retail,5,182,21.6,0
36283,346.3,Grocery,7,146,97.1,1
36284,65.14,Dining,0,1507,14.3,0
36285,39.8,ATM Withdrawal,21,3609,8.4,0
36286,31.71,Online Retail,8,75,51.6,0
36287,114.5,Electronics,6,3517,30.1,0
36288,150.65,Fuel,20,1608,9.2,0
36289,129.75,ATM Withdrawal,22,3086,25.6,0
36290,162.54,Dining,5,562,48.3,0
36291,79.03,Travel,12,1665,5.3,0
36292,26.15,ATM Withdrawal,10,1399,2.1,0
36293,142.18,Online Retail,8,116,2.0,0
36294,52.46,Jewelry,21,2037,6.6,0
36295,67.23,Electronics,5,1509,1.5,0
36296,178.34,Online Retail,7,2401,25.3,0
36297,20.59,ATM Withdrawal,2,45,26.0,0
36298,153.75,Grocery,18,3185,11.9,0
36299,43.71,ATM Withdrawal,23,1949,0.7,0
36300,285.43,Dining,23,216,20.8,0
36301,86.71,Online Retail,5,1778,4.8,0
36302,114.55,Travel,1,1614,2.3,0
36303,37.42,Utilities,6,69,30.1,0
36304,28.29,Travel,23,2701,0.7,0
36305,819.16,Dining,22,1100,2.4,0
36306,11.04,Fuel,2,2192,17.4,0
36307,28.81,ATM Withdrawal,22,316,3.2,0
36308,57.89,Entertainment,11,229,8.8,0
36309,125.38,ATM Withdrawal,1,3072,4.1,0
36310,54.61,Electronics,16,3642,40.6,0
36311,31.9,Dining,5,3235,5.4,0
36312,50.44,Electronics,19,552,6.6,0
36313,94.13,Travel,0,3165,12.0,0
36314,502.88,Travel,17,413,18.6,0
36315,70.59,Jewelry,1,438,14.5,0
36316,247.78,Fuel,2,1889,6.0,0
36317,23.97,Electronics,7,1942,22.1,0
36318,87.03,Online Retail,18,1222,3.5,0
36319,116.56,Dining,2,700,10.4,0
36320,94.48,Electronics,10,2555,2.2,0
36321,61.27,Travel,10,1433,0.9,0
36322,193.29,Electronics,19,3023,2.2,0
36323,72.12,Dining,22,2735,1.2,0
36324,40.64,Travel,1,63,3.2,0
36325,18.11,Entertainment,23,3600,52.9,0
36326,127.57,Dining,18,1364,66.1,0
36327,40.14,ATM Withdrawal,16,1732,3.3,0
36328,55.47,Travel,15,2802,1.8,0
36329,23.96,ATM Withdrawal,17,1435,45.4,0
36330,179.59,Utilities,20,1052,9.2,0
36331,99.39,Utilities,18,3133,12.5,0
36332,38.48,Travel,8,1163,1.1,0
36333,75.75,Dining,15,2448,30.2,0
36334,65.9,Jewelry,1,3590,22.4,0
36335,145.93,Travel,20,612,2.0,0
36336,46.55,ATM Withdrawal,10,435,2.3,0
36337,30.35,Utilities,4,255,11.2,0
36338,80.07,Jewelry,19,398,2.3,0
36339,52.5,Online Retail,19,2621,11.1,0
36340,45.81,Online Retail,9,1496,15.2,0
36341,65.16,Entertainment,6,2072,18.1,0
36342,74.62,Utilities,12,1366,6.0,0
36343,46.61,Travel,11,1574,23.4,0
36344,13.19,Travel,18,3208,9.6,0
36345,70.83,Entertainment,5,1854,10.5,0
36346,221.92,Travel,6,2595,20.5,0
36347,165.17,Dining,10,2165,1.3,0
36348,73.24,Jewelry,12,661,31.1,0
36349,42.62,Jewelry,11,1708,4.5,0
36350,39.05,Electronics,17,554,37.9,0
36351,90.29,Electronics,12,555,15.4,0
36352,120.98,Dining,7,2535,9.9,0
36353,34.62,Fuel,21,888,5.5,0
36354,114.51,Online Retail,7,1290,1.6,0
36355,195.41,Jewelry,14,708,4.3,0
36356,160.8,Travel,3,3370,19.7,0
36357,69.37,Grocery,15,533,10.5,0
36358,17.9,Electronics,15,708,45.5,0
36359,44.68,Grocery,23,1257,24.3,0
36360,19.12,Electronics,5,1367,32.6,0
36361,52.16,Online Retail,15,650,6.0,0
36362,20.54,ATM Withdrawal,7,250,0.2,0
36363,63.02,Jewelry,18,2345,7.8,0
36364,15.53,Entertainment,4,2181,2.9,0
36365,74.53,Entertainment,16,2364,4.6,0
36366,60.68,ATM Withdrawal,5,2777,33.9,0
36367,233.1,Jewelry,4,3338,9.2,0
36368,43.89,Electronics,21,2575,11.7,0
36369,11.13,Utilities,14,2428,10.9,0
36370,89.25,Fuel,2,2928,18.4,0
36371,58.46,Dining,10,2446,28.6,0
36372,121.0,Electronics,10,283,33.6,0
36373,22.69,Entertainment,4,637,46.6,0
36374,86.36,ATM Withdrawal,23,3486,2.1,0
36375,59.4,Dining,13,2090,74.4,0
36376,67.21,Grocery,21,576,11.8,0
36377,106.7,Online Retail,19,3353,1.9,0
36378,586.01,Dining,17,1995,1.6,0
36379,106.15,Jewelry,16,2982,2.4,0
36380,129.09,Jewelry,2,170,17.3,0
36381,54.75,ATM Withdrawal,0,1359,11.4,0
36382,239.4,Fuel,22,2112,2.2,0
36383,15.42,Utilities,2,2149,2.1,0
36384,22.66,Jewelry,7,1798,9.1,0
36385,18.2,ATM Withdrawal,11,2472,0.8,0
36386,74.66,Fuel,1,3584,10.5,0
36387,271.54,Entertainment,6,1519,19.0,0
36388,95.29,ATM Withdrawal,16,1771,1.1,0
36389,89.02,Electronics,19,3208,4.0,0
36390,153.73,Online Retail,9,735,25.9,0
36391,41.8,Entertainment,10,2893,21.0,0
36392,34.7,Jewelry,23,2220,39.5,0
36393,114.58,Dining,23,3549,5.4,0
36394,1427.73,Grocery,18,2373,6.8,0
36395,50.11,Travel,1,52,29.5,0
36396,65.03,Fuel,23,1068,0.4,0
36397,36.89,Online Retail,10,2570,7.3,0
36398,357.09,Travel,18,754,15.5,0
36399,93.05,Electronics,7,692,5.4,0
36400,21.78,Travel,7,1786,6.8,0
36401,32.56,Fuel,4,3452,0.7,0
36402,38.29,Travel,10,2163,26.2,0
36403,31.72,Entertainment,13,2915,2.8,0
36404,254.01,Jewelry,14,3088,10.0,0
36405,283.66,Utilities,8,1065,16.6,0
36406,34.15,Travel,6,3447,9.1,0
36407,49.24,Entertainment,6,3303,22.9,0
36408,101.95,Utilities,9,3433,25.0,0
36409,564.88,Entertainment,20,3372,50.1,0
36410,64.63,Fuel,19,2786,6.6,0
36411,56.11,Online Retail,3,3308,6.6,0
36412,275.29,ATM Withdrawal,5,633,7.0,0
36413,31.99,Utilities,15,2918,31.4,0
36414,146.6,Electronics,2,1921,2.5,0
36415,34.61,Utilities,1,622,11.9,0
36416,121.78,Grocery,13,1458,22.6,0
36417,180.59,ATM Withdrawal,0,3448,19.7,0
36418,21.71,Online Retail,6,2618,26.5,0
36419,92.98,Grocery,2,1241,13.7,0
36420,49.97,Grocery,19,1489,29.4,0
36421,223.61,Travel,2,2440,2.2,0
36422,21.72,Dining,19,2823,28.6,0
36423,20.09,Dining,4,2087,34.8,0
36424,99.5,ATM Withdrawal,20,2309,23.4,0
36425,11.45,ATM Withdrawal,4,2784,0.7,0
36426,402.56,Fuel,4,299,38.3,1
36427,49.68,Online Retail,5,3022,69.0,0
36428,25.44,Dining,19,383,3.1,0
36429,21.51,Jewelry,15,2588,27.3,0
36430,43.07,Electronics,12,1735,1.0,0
36431,67.43,Entertainment,9,683,25.4,0
36432,292.11,Dining,2,1460,5.3,0
36433,131.35,Online Retail,12,2876,4.8,0
36434,57.89,ATM Withdrawal,3,3267,18.6,0
36435,262.69,Grocery,2,3333,64.0,0
36436,231.54,Electronics,10,655,17.5,0
36437,35.96,Dining,4,974,4.0,0
36438,88.02,ATM Withdrawal,9,2602,19.1,0
36439,119.82,Utilities,19,688,6.6,0
36440,35.68,Grocery,12,2687,2.5,0
36441,228.14,Grocery,22,1532,0.4,0
36442,148.82,Jewelry,4,143,464.8,1
36443,63.73,ATM Withdrawal,10,1443,21.2,0
36444,362.9,Entertainment,18,1742,83.4,0
36445,45.86,Jewelry,10,780,6.6,0
36446,100.92,Travel,21,3410,2.6,0
36447,39.16,Entertainment,7,2572,1.9,0
36448,25.68,Entertainment,11,3538,34.4,0
36449,49.37,Fuel,9,1187,46.0,0
36450,425.11,Entertainment,20,1829,2.1,0
36451,113.72,Electronics,1,3517,6.2,0
36452,5.62,Utilities,20,2154,4.7,0
36453,14.38,Fuel,16,576,16.7,0
36454,49.55,Travel,1,1055,2.1,0
36455,42.27,Online Retail,18,1406,2.6,0
36456,84.18,Online Retail,8,3629,9.9,0
36457,33.27,Travel,11,506,11.2,0
36458,105.66,Jewelry,21,322,4.5,0
36459,50.3,Entertainment,6,2249,1.2,0
36460,124.0,Electronics,16,3293,8.0,0
36461,107.7,Grocery,3,1447,23.5,0
36462,77.19,ATM Withdrawal,6,765,3.7,0
36463,32.14,Utilities,12,636,27.6,0
36464,155.82,ATM Withdrawal,20,1706,37.3,0
36465,145.75,Electronics,2,1879,9.0,0
36466,18.08,Entertainment,16,3523,1.5,0
36467,86.01,Electronics,5,2134,15.6,0
36468,83.0,ATM Withdrawal,20,2461,15.3,0
36469,29.2,Travel,2,1261,16.0,0
36470,70.52,Fuel,15,1079,12.4,0
36471,156.13,Electronics,18,534,5.7,0
36472,72.16,Utilities,1,2913,15.5,0
36473,130.55,Travel,6,1529,16.1,0
36474,99.49,Jewelry,13,3500,24.9,0
36475,22.56,Electronics,3,329,11.6,0
36476,23.15,Electronics,3,1347,18.4,0
36477,98.16,Jewelry,7,3030,13.4,0
36478,23.69,Grocery,12,440,1.2,0
36479,17.72,Travel,13,2937,15.8,0
36480,48.01,Electronics,18,3381,0.2,0
36481,588.13,Dining,8,2710,3.0,0
36482,613.47,Dining,6,2488,4.8,0
36483,91.38,ATM Withdrawal,14,1716,5.4,0
36484,53.87,Grocery,7,540,4.1,0
36485,587.34,Fuel,4,929,3.9,0
36486,82.64,Jewelry,16,266,22.5,0
36487,31.21,Utilities,13,1240,20.2,0
36488,99.0,Dining,12,1086,0.7,0
36489,28.11,Online Retail,15,280,16.9,0
36490,139.99,Utilities,21,2492,1.3,0
36491,12.84,Grocery,23,921,0.8,0
36492,54.57,ATM Withdrawal,4,2232,3.8,0
36493,98.28,Grocery,7,2578,3.1,0
36494,123.58,Entertainment,17,755,13.6,0
36495,129.32,ATM Withdrawal,15,1296,21.7,0
36496,207.21,Utilities,7,3176,2.8,0
36497,66.28,Grocery,6,3341,6.7,0
36498,30.47,ATM Withdrawal,22,3001,9.4,0
36499,34.05,Jewelry,9,3647,18.5,0
36500,66.9,Fuel,9,1270,1.0,0
36501,67.93,Entertainment,13,863,24.9,0
36502,167.54,Online Retail,8,3397,11.1,0
36503,36.9,ATM Withdrawal,1,2001,7.2,0
36504,120.99,Dining,18,1319,1.0,0
36505,515.2,Travel,2,3371,15.1,0
36506,26.28,Travel,8,416,8.3,0
36507,98.25,Grocery,9,979,32.1,0
36508,23.73,Electronics,10,2918,5.1,0
36509,67.96,Utilities,19,2813,12.7,0
36510,57.42,Fuel,10,187,0.2,0
36511,10.23,Jewelry,20,1405,12.2,0
36512,25.76,Dining,11,2848,40.7,0
36513,96.0,Electronics,13,974,6.9,0
36514,253.42,Fuel,13,1004,7.6,0
36515,51.56,Utilities,10,1535,16.2,0
36516,162.83,Utilities,1,1747,13.6,0
36517,7.83,Entertainment,12,907,1.1,0
36518,62.83,Fuel,22,2385,3.2,0
36519,192.78,Jewelry,0,3348,55.0,0
36520,231.2,Grocery,2,3183,25.8,0
36521,32.21,Dining,4,3251,18.3,0
36522,37.74,Jewelry,15,1995,9.8,0
36523,40.04,Travel,4,2092,11.7,0
36524,26.74,Dining,21,492,8.2,0
36525,66.32,Grocery,7,1701,6.9,0
36526,49.66,Entertainment,4,1178,25.7,0
36527,30.1,Electronics,22,844,18.0,0
36528,75.05,ATM Withdrawal,8,1944,5.2,0
36529,114.33,Grocery,5,2061,5.0,0
36530,31.22,Travel,15,2673,4.6,0
36531,128.13,Travel,3,3289,12.9,0
36532,119.93,Jewelry,12,1623,2.3,0
36533,45.2,Electronics,8,137,5.8,0
36534,122.48,Jewelry,2,1604,24.4,0
36535,169.48,Grocery,18,1005,7.5,0
36536,77.82,ATM Withdrawal,11,1971,3.7,0
36537,71.1,Dining,14,3644,50.6,0
36538,52.21,Entertainment,9,2155,3.5,0
36539,7.06,Jewelry,15,2889,6.4,0
36540,25.91,Fuel,12,1812,6.1,0
36541,61.85,Jewelry,17,375,33.5,0
36542,71.92,Utilities,10,2965,5.6,0
36543,90.79,Grocery,5,331,8.3,0
36544,59.83,Electronics,10,2608,19.2,0
36545,201.14,Grocery,17,3116,14.2,0
36546,22.67,Fuel,10,1018,11.4,0
36547,53.73,Travel,1,271,20.0,0
36548,98.39,ATM Withdrawal,18,65,2.2,0
36549,52.58,Grocery,2,63,11.2,0
36550,151.53,Grocery,17,2805,9.8,0
36551,261.65,Jewelry,14,683,21.3,0
36552,51.56,Electronics,14,94,2.3,0
36553,113.63,Utilities,1,1562,4.1,0
36554,288.3,Jewelry,21,1728,9.1,0
36555,91.82,ATM Withdrawal,7,137,13.0,0
36556,49.13,Grocery,14,1755,1.8,0
36557,59.6,Grocery,9,2460,1.9,0
36558,33.88,Dining,9,634,12.4,0
36559,133.81,Travel,19,2300,11.4,0
36560,108.37,Online Retail,19,1334,18.5,0
36561,22.23,Entertainment,5,430,7.7,0
36562,16.16,ATM Withdrawal,14,2138,11.5,0
36563,107.12,Jewelry,20,2068,35.3,0
36564,46.33,Grocery,3,782,3.4,0
36565,29.05,Online Retail,10,99,31.6,0
36566,94.85,Utilities,20,2509,50.8,0
36567,2029.76,Utilities,8,123,76.9,1
36568,51.45,Electronics,4,1514,17.3,0
36569,279.78,Entertainment,22,3378,31.5,0
36570,47.52,Dining,0,3417,39.1,0
36571,45.28,Travel,12,2249,18.5,0
36572,11.38,Jewelry,18,2757,3.0,0
36573,12.25,Fuel,5,3147,16.7,0
36574,63.2,Online Retail,5,1964,3.5,0
36575,108.55,Dining,10,948,11.7,0
36576,44.34,Utilities,0,1085,12.8,0
36577,83.42,Travel,1,1523,19.9,0
36578,36.02,Fuel,3,1095,15.9,0
36579,32.3,Electronics,2,653,5.9,0
36580,159.71,Dining,23,541,7.4,0
36581,35.45,Jewelry,4,2683,11.4,0
36582,61.42,ATM Withdrawal,4,219,9.0,0
36583,52.59,Fuel,5,2895,32.6,0
36584,307.76,Online Retail,5,2168,4.4,0
36585,90.62,Fuel,10,892,9.4,0
36586,98.99,Jewelry,19,353,0.1,0
36587,16.93,Utilities,9,925,15.8,0
36588,91.04,Jewelry,14,3141,26.4,0
36589,277.13,Travel,17,2303,40.3,0
36590,35.15,Jewelry,3,822,15.4,0
36591,24.09,Travel,5,2187,33.9,0
36592,56.81,Dining,6,3505,18.1,0
36593,118.46,Online Retail,3,2357,13.6,0
36594,31.85,Jewelry,8,1716,0.7,0
36595,211.35,Entertainment,23,1354,15.6,0
36596,70.93,Utilities,22,419,38.2,0
36597,177.78,Grocery,22,3050,10.0,0
36598,128.66,Dining,0,2710,4.1,0
36599,46.72,Travel,22,1890,9.4,0
36600,305.0,Online Retail,23,1374,13.0,0
36601,63.28,Online Retail,22,1534,31.4,0
36602,53.4,Entertainment,1,1509,24.8,0
36603,133.32,Dining,5,2759,9.6,0
36604,74.43,Dining,9,3544,2.3,0
36605,23.17,Grocery,22,1045,41.8,0
36606,18.28,Travel,10,550,2.0,0
36607,21.68,Travel,16,46,1.9,0
36608,268.24,Entertainment,16,1276,4.6,0
36609,23.36,Entertainment,17,3452,9.5,0
36610,93.11,Entertainment,19,1635,21.7,0
36611,31.76,Utilities,8,615,15.5,0
36612,34.11,Entertainment,22,1443,5.8,0
36613,96.92,Online Retail,23,1772,1.5,0
36614,17.78,Fuel,18,670,13.1,0
36615,149.12,Dining,15,2101,5.5,0
36616,99.93,Travel,13,2717,17.8,0
36617,50.02,Jewelry,6,1168,2.3,0
36618,80.74,Utilities,23,165,41.1,0
36619,36.21,Grocery,3,1648,32.5,0
36620,81.19,Electronics,13,571,11.8,0
36621,108.47,Entertainment,1,2825,16.8,0
36622,26.63,Dining,11,3199,29.8,0
36623,96.98,Entertainment,8,3145,7.7,0
36624,46.1,Online Retail,3,506,18.3,0
36625,169.51,Grocery,7,159,21.0,0
36626,64.14,Online Retail,0,907,5.8,0
36627,10.15,Grocery,11,2085,8.4,0
36628,72.7,Entertainment,9,2156,1.0,0
36629,64.96,Grocery,17,755,40.8,0
36630,109.06,Fuel,4,2591,8.5,0
36631,191.34,ATM Withdrawal,23,1076,0.5,0
36632,137.19,Online Retail,21,1326,0.1,0
36633,191.48,Entertainment,21,618,0.5,0
36634,45.65,Dining,3,2599,2.6,0
36635,116.91,Travel,15,2311,8.0,0
36636,63.32,Fuel,9,1309,7.0,0
36637,882.91,Entertainment,13,122,1.3,0
36638,20.68,Entertainment,2,1710,3.0,0
36639,66.75,Fuel,14,2664,2.7,0
36640,66.76,Utilities,10,381,5.0,0
36641,124.71,Electronics,13,650,9.4,0
36642,60.3,Dining,13,1881,2.8,0
36643,234.52,Grocery,16,3142,7.4,0
36644,85.0,Entertainment,3,1187,3.6,0
36645,152.61,Electronics,9,2406,12.8,0
36646,52.08,Entertainment,10,3509,0.4,0
36647,209.68,Entertainment,4,803,2.5,0
36648,171.36,Entertainment,20,2654,17.4,0
36649,96.11,Online Retail,4,2489,8.5,0
36650,140.73,Entertainment,5,522,7.7,0
36651,215.0,Dining,14,3518,1.0,0
36652,78.96,Online Retail,13,2630,15.9,0
36653,45.79,Electronics,20,3440,10.7,0
36654,26.73,Jewelry,16,1150,1.4,0
36655,23.14,Grocery,6,2327,6.7,0
36656,70.45,Utilities,0,2971,10.0,0
36657,33.67,ATM Withdrawal,0,1088,16.9,0
36658,42.43,Electronics,16,1029,6.3,0
36659,280.92,Jewelry,23,1152,6.4,0
36660,448.79,Online Retail,15,534,6.7,0
36661,113.43,Electronics,15,89,22.3,0
36662,144.01,Online Retail,3,2266,35.8,0
36663,21.37,Travel,10,3225,13.6,0
36664,64.99,Grocery,4,3377,6.5,0
36665,71.26,Utilities,4,1701,0.9,0
36666,101.1,Jewelry,1,594,47.9,0
36667,56.68,Utilities,14,3212,22.1,0
36668,31.27,ATM Withdrawal,12,80,2.3,0
36669,15.44,Dining,1,860,11.5,0
36670,10.86,Jewelry,10,2760,30.1,0
36671,39.08,Electronics,2,1585,14.9,0
36672,24.92,Grocery,3,3050,11.2,0
36673,27.85,Entertainment,5,2852,19.5,0
36674,249.39,Jewelry,22,3080,0.7,0
36675,55.78,Fuel,11,3245,2.6,0
36676,115.67,ATM Withdrawal,18,254,1.8,0
36677,247.9,Dining,4,264,217.5,1
36678,298.89,Electronics,10,213,32.0,0
36679,214.92,Online Retail,6,818,65.5,0
36680,53.86,Fuel,16,1960,29.0,0
36681,21.63,ATM Withdrawal,0,652,14.5,0
36682,139.26,Utilities,19,2633,3.1,0
36683,56.91,ATM Withdrawal,16,3363,0.5,0
36684,196.93,Electronics,23,1588,68.1,0
36685,77.93,Fuel,9,2998,1.3,0
36686,45.36,Travel,13,1245,9.5,0
36687,102.77,Fuel,5,2892,15.2,0
36688,58.75,Fuel,15,1681,3.1,0
36689,53.82,Fuel,5,339,13.0,0
36690,52.79,Entertainment,4,2969,14.4,0
36691,256.78,Fuel,15,109,34.2,0
36692,47.75,Online Retail,18,631,7.4,0
36693,12.86,Grocery,10,1490,2.9,0
36694,44.22,Dining,18,2679,18.4,0
36695,18.13,Electronics,14,1058,2.9,0
36696,57.53,Electronics,6,3559,6.9,0
36697,42.22,Grocery,18,2089,43.0,0
36698,117.5,Online Retail,5,154,0.2,0
36699,42.69,Travel,12,817,28.3,0
36700,24.74,Electronics,23,2530,9.4,0
36701,171.65,Entertainment,4,2127,20.3,0
36702,44.04,Fuel,8,2741,47.7,0
36703,68.99,ATM Withdrawal,20,3087,10.3,0
36704,36.65,Grocery,16,2471,37.5,0
36705,55.55,Grocery,6,3418,2.3,0
36706,53.79,Electronics,14,1816,32.7,0
36707,321.1,Travel,10,2534,24.5,0
36708,56.73,Electronics,9,1066,0.7,0
36709,75.4,Electronics,8,2805,6.6,0
36710,71.2,Fuel,4,346,15.1,0
36711,8.18,Jewelry,23,2992,1.8,0
36712,32.54,Grocery,13,1492,0.6,0
36713,21.45,Grocery,16,3123,18.2,0
36714,23.18,Electronics,13,735,3.7,0
36715,72.76,Electronics,8,1937,35.8,0
36716,89.91,Grocery,0,1054,9.9,0
36717,73.92,Utilities,4,1504,2.0,0
36718,29.81,ATM Withdrawal,19,3161,28.6,0
36719,151.41,Jewelry,18,2266,0.0,0
36720,33.59,ATM Withdrawal,23,2060,8.8,0
36721,33.49,Jewelry,22,2966,65.5,0
36722,42.75,Online Retail,14,3198,3.3,0
36723,56.29,Online Retail,12,1846,10.8,0
